Year,Country,Region,Happiness_Score,GDP_per_Capita,Social_Support,Healthy_Life_Expectancy,Freedom,Generosity,Corruption_Perception,GDP_per_Capita_USD,Population,Life_Expectancy_WB
2016,Guatemala,Latin America and Caribbean,6.324,0.83454,0.87119,0.54039,0.50379,0.28808,0.08701,4060.13784737643,16268760.0,71.215
2016,Suriname,Latin America and Caribbean,6.269,1.09686,0.77866,0.50933,0.52234,0.16665,0.12692,5644.2061057532,587757.0,70.979
2016,Kuwait,Middle East and Northern Africa,6.239,1.61714,0.87758,0.63569,0.43166,0.15965,0.23669,27323.6890735517,4004096.0,79.6775853658537
2016,Bahrain,Middle East and Northern Africa,6.218,1.44024,0.94397,0.65696,0.47375,0.17147,0.25772,23800.001440631,1423726.0,80.407
2016,Trinidad and Tobago,Latin America and Caribbean,6.168,1.32572,0.98569,0.52608,0.48453,0.31935,0.01241,17449.1538801956,1353895.0,72.935
2016,"Venezuela, RB",Latin America and Caribbean,6.084,1.13367,1.03302,0.61904,0.19847,0.0425,0.08304,3670.15737848208,30765720.0,72.002
2016,Slovak Republic,Central and Eastern Europe,6.078,1.27973,1.08268,0.70367,0.23391,0.13837,0.02947,16636.0769133073,5430798.0,77.1658536585366
2016,El Salvador,Latin America and Caribbean,6.068,0.8737,0.80975,0.596,0.37269,0.08877,0.10613,3901.34014965811,6200800.0,70.908
2016,Malaysia,Southeastern Asia,6.005,1.25142,0.88025,0.62366,0.39031,0.41474,0.09081,9476.53409809923,31789685.0,75.371
2016,Nicaragua,Latin America and Caribbean,5.992,0.69384,0.89521,0.65213,0.46582,0.29773,0.16292,2131.68704828322,6232666.0,73.18
2016,Uzbekistan,Central and Eastern Europe,5.987,0.73591,1.1681,0.50163,0.60848,0.34326,0.28333,2753.37951427589,31284568.0,71.58
2016,Italy,Western Europe,5.977,1.35495,1.04167,0.85102,0.18827,0.16684,0.02556,31391.5692898108,60115223.0,83.2439024390244
2016,Ecuador,Latin America and Caribbean,5.976,0.97306,0.85974,0.68613,0.4027,0.10074,0.18037,5917.63771271481,16505139.0,76.094
2016,Belize,Latin America and Caribbean,5.956,0.87616,0.68655,0.45569,0.51231,0.23684,0.10771,6140.86713919469,364705.0,71.843
2016,Japan,Eastern Asia,5.921,1.38007,1.06054,0.91491,0.46761,0.10224,0.18985,39375.4731620781,127076000.0,83.9848780487805
2016,Kazakhstan,Central and Eastern Europe,5.919,1.22943,0.95544,0.57386,0.4052,0.15011,0.11132,7475.56688689424,18363600.0,72.549
2016,Moldova,Central and Eastern Europe,5.897,0.69177,0.83132,0.52309,0.25202,0.19997,0.01903,2847.08794770479,2803186.0,70.179
2016,Russian Federation,Central and Eastern Europe,5.856,1.23228,1.05261,0.58991,0.32682,0.02736,0.03586,8663.158203125,145015460.0,71.6512195121951
2016,Poland,Central and Eastern Europe,5.835,1.24585,1.04685,0.69058,0.4519,0.14443,0.055,12464.0110508476,37970087.0,77.8512195121951
2016,"Korea, Rep.",Eastern Asia,5.835,1.35948,0.72194,0.88645,0.25168,0.18824,0.07716,30832.0628072516,51217803.0,82.2756097560976
2016,Bolivia,Latin America and Caribbean,5.822,0.79422,0.83779,0.4697,0.50961,0.21698,0.07746,3035.87347732132,11180020.0,67.392
2016,Lithuania,Central and Eastern Europe,5.813,1.2692,1.06411,0.64674,0.18929,0.02025,0.0182,14934.2702840428,2877325.0,74.6707317073171
2016,Belarus,Central and Eastern Europe,5.802,1.13062,1.04993,0.63104,0.29091,0.13942,0.17457,5039.77560949445,9469379.0,73.8268292682927
2016,Cyprus,Western Europe,5.771,1.31141,0.81826,0.84142,0.43596,0.26322,0.16578,24280.056640625,1237112.0,81.534
2016,Slovenia,Central and Eastern Europe,5.768,1.29947,1.05613,0.79151,0.53164,0.25738,0.03635,21447.8377796036,2065042.0,81.1756097560976
2016,Peru,Latin America and Caribbean,5.743,0.99602,0.81255,0.62994,0.37502,0.14527,0.05292,6217.03599995447,30866494.0,75.951
2016,Turkmenistan,Central and Eastern Europe,5.658,1.08017,1.03817,0.44006,0.37408,0.22567,0.28467,5686.98040962764,6360041.0,69.142
2016,Mauritius,Sub-Saharan Africa,5.648,1.14372,0.75695,0.66189,0.46145,0.36951,0.05203,10095.1225574156,1263747.0,74.3948780487805
2016,Libya,Middle East and Northern Africa,5.615,1.06688,0.95076,0.52304,0.40672,0.17087,0.10339,7525.80299308216,6632126.0,71.799
2016,Latvia,Central and Eastern Europe,5.56,1.21788,0.95025,0.63952,0.27996,0.17445,0.0889,13838.5266823272,1959537.0,74.580487804878
2016,Cyprus,Western Europe,5.546,1.31857,0.70697,0.8488,0.29507,0.27906,0.05228,24280.056640625,1237112.0,81.534
2016,Paraguay,Latin America and Caribbean,5.538,0.89373,1.11111,0.58295,0.46235,0.25296,0.07396,5775.15963399596,6249126.0,73.487
2016,Romania,Central and Eastern Europe,5.528,1.1697,0.72803,0.67602,0.36712,0.12889,0.00679,9404.54005870715,19702267.0,75.209756097561
2016,Estonia,Central and Eastern Europe,5.517,1.27964,1.05163,0.68098,0.41511,0.08423,0.18519,18666.3736521706,1315790.0,77.6414634146342
2016,Jamaica,Latin America and Caribbean,5.51,0.89333,0.96372,0.59469,0.43597,0.22245,0.04294,5302.29553353854,2809915.0,72.052
2016,Croatia,Central and Eastern Europe,5.488,1.18649,0.60809,0.70524,0.23907,0.18434,0.04002,12820.1653893008,4106867.0,77.9219512195122
2016,"Hong Kong SAR, China",Eastern Asia,5.458,1.5107,0.87021,0.95277,0.48079,0.40097,0.31647,43734.1980702999,7336600.0,84.2114634146342
2016,Kosovo,Central and Eastern Europe,5.401,0.90145,0.66062,0.54,0.14396,0.27992,0.06547,3759.44959067104,1777568.0,76.748
2016,Turkiye,Middle East and Northern Africa,5.389,1.16492,0.87717,0.64718,0.23889,0.04707,0.12348,10984.3643169061,79277962.0,76.595
2016,Indonesia,Southeastern Asia,5.314,0.95104,0.87625,0.49374,0.39237,0.56521,0.00322,3521.46943457574,264627418.0,69.733
2016,Jordan,Middle East and Northern Africa,5.303,0.99673,0.86216,0.60712,0.36023,0.14262,0.13297,3986.71677010853,10006367.0,75.55
2016,Azerbaijan,Central and Eastern Europe,5.291,1.12373,0.76042,0.54504,0.35327,0.0564,0.17914,3880.6852276838,9757812.0,72.568
2016,Philippines,Southeastern Asia,5.279,0.81217,0.87877,0.47036,0.54854,0.21674,0.11757,2985.19564024046,106735719.0,69.49
2016,China,Eastern Asia,5.245,1.0278,0.79381,0.73561,0.44012,0.04959,0.02745,8254.86859320357,1387790000.0,77.214
2016,Bhutan,Southern Asia,5.196,0.8527,0.90836,0.49759,0.46074,0.48546,0.1616,3152.30905106786,747866.0,71.119
2016,Kyrgyz Republic,Central and Eastern Europe,5.185,0.56044,0.95434,0.55449,0.40212,0.38432,0.04762,1103.27489428412,6175338.0,70.9512195121951
2016,Serbia,Central and Eastern Europe,5.177,1.03437,0.81329,0.6458,0.15718,0.20737,0.04339,5982.37030126471,7058322.0,75.6878048780488
2016,Bosnia and Herzegovina,Central and Eastern Europe,5.163,0.93383,0.64367,0.70766,0.09511,0.29889,0.0,4928.5665903114,3473003.0,77.124
2016,Montenegro,Central and Eastern Europe,5.161,1.07838,0.74173,0.63533,0.15111,0.17191,0.12721,6968.01539365317,625353.0,76.5414634146342
2016,Dominican Republic,Latin America and Caribbean,5.155,1.02787,0.99496,0.57669,0.52259,0.21286,0.12372,7160.44200982307,10551430.0,72.889
2016,Morocco,Middle East and Northern Africa,5.151,0.84058,0.38595,0.59471,0.25646,0.04053,0.08404,3140.85546875,35023457.0,73.228
2016,Hungary,Central and Eastern Europe,5.145,1.24142,0.93164,0.67608,0.1977,0.099,0.04472,13215.8605277789,9759755.0,76.0634146341464
2016,Pakistan,Southern Asia,5.132,0.68816,0.26135,0.40306,0.14622,0.31185,0.1388,1424.69161195897,220138869.0,65.943
2016,Lebanon,Middle East and Northern Africa,5.129,1.12268,0.64184,0.76171,0.26228,0.23693,0.03061,8089.012088155,6323060.0,78.306
2016,Portugal,Western Europe,5.123,1.27607,0.94367,0.79363,0.44727,0.11691,0.01521,19980.2808866516,10325452.0,81.1243902439025
2016,North Macedonia,Central and Eastern Europe,5.121,1.0193,0.78236,0.64738,0.27668,0.23507,0.07047,5598.48622617967,1906313.0,75.4
2016,Viet Nam,Southeastern Asia,5.061,0.74037,0.79117,0.66157,0.55954,0.25075,0.11556,2735.0604380416,94000117.0,73.984
2016,Tunisia,Middle East and Northern Africa,5.045,0.97724,0.43165,0.59577,0.23553,0.03936,0.0817,3847.80354448809,11528674.0,75.007
2016,Greece,Western Europe,5.033,1.24886,0.75473,0.80029,0.05822,0.0,0.04127,17919.2426377048,10775971.0,81.3878048780488
2016,Tajikistan,Central and Eastern Europe,4.996,0.48835,0.75602,0.53119,0.43408,0.25998,0.13509,788.710481734485,8865631.0,69.982
2016,Mongolia,Eastern Asia,4.907,0.98853,1.08983,0.55469,0.35972,0.34539,0.03285,3619.90026383792,3088856.0,70.2239024390244
2016,Lao PDR,Southeastern Asia,4.876,0.68042,0.5497,0.38291,0.52168,0.43079,0.22423,2303.22156035363,6908802.0,67.014
2016,Nigeria,Sub-Saharan Africa,4.875,0.75216,0.64498,0.05108,0.27854,0.23219,0.0305,2070.4127339595,195443700.0,52.189
2016,Honduras,Latin America and Caribbean,4.871,0.69429,0.75596,0.58383,0.26755,0.2044,0.06906,2307.34468351082,9412380.0,71.615
2016,"Iran, Islamic Rep.",Middle East and Northern Africa,4.813,1.11758,0.38857,0.64232,0.22544,0.38538,0.0557,5710.59947089104,83812228.0,76.155
2016,Zambia,Sub-Saharan Africa,4.795,0.61202,0.6376,0.23573,0.42662,0.17866,0.11479,1239.08527877713,16914423.0,61.129
2016,Nepal,Southern Asia,4.793,0.44626,0.69699,0.50073,0.37012,0.3816,0.07008,877.256454696737,27955462.0,68.444
2016,West Bank and Gaza,Middle East and Northern Africa,4.754,0.67024,0.71629,0.56844,0.17744,0.11154,0.10613,3527.61382413178,4367088.0,74.917
2016,Albania,Central and Eastern Europe,4.655,0.9553,0.50163,0.73007,0.31866,0.1684,0.05301,4457.63412207495,2689469.0,78.643
2016,Bangladesh,Southern Asia,4.643,0.54177,0.24749,0.52989,0.39778,0.19132,0.12583,1649.28380858601,160811932.0,71.075
2016,Sierra Leone,Sub-Saharan Africa,4.635,0.36485,0.628,0.0,0.30685,0.23897,0.08196,844.416411175476,7205328.0,56.937
2016,Iraq,Middle East and Northern Africa,4.575,1.07474,0.59205,0.51076,0.24856,0.19589,0.13636,4334.42096404188,38469627.0,68.683
2016,Namibia,Sub-Saharan Africa,4.574,0.93287,0.70362,0.34745,0.48614,0.07795,0.10398,4395.68776162376,2439213.0,60.81
2016,Cameroon,Sub-Saharan Africa,4.513,0.52497,0.62542,0.12698,0.42736,0.2268,0.06126,1441.7201725688,23454161.0,60.293
2016,Ethiopia,Sub-Saharan Africa,4.508,0.29283,0.37932,0.34578,0.36703,0.29522,0.1717,641.651523286233,106718162.0,64.162
2016,South Africa,Sub-Saharan Africa,4.459,1.02416,0.96053,0.18611,0.42483,0.13656,0.08415,5651.20585165749,57259551.0,64.749
2016,Sri Lanka,Southern Asia,4.415,0.97318,0.84783,0.62007,0.50817,0.46978,0.07964,4149.19190775593,21209000.0,76.136
2016,India,Southern Asia,4.404,0.74036,0.29247,0.45091,0.40285,0.25028,0.08722,1707.50892912243,1343944296.0,69.709
2016,Myanmar,Southeastern Asia,4.395,0.34112,0.69981,0.3988,0.42692,0.81971,0.20243,1229.19713491328,51495696.0,65.64
2016,"Egypt, Arab Rep.",Middle East and Northern Africa,4.362,0.95395,0.49813,0.52116,0.18847,0.12706,0.10393,3270.6287768197,101644589.0,70.437
2016,Armenia,Central and Eastern Europe,4.36,0.86086,0.62477,0.64083,0.14037,0.07793,0.03616,3524.42476874707,2992300.0,74.8682926829268
2016,Kenya,Sub-Saharan Africa,4.356,0.52267,0.7624,0.30147,0.40576,0.41328,0.06686,1554.12610314423,48139687.0,62.526
2016,Ukraine,Central and Eastern Europe,4.324,0.87287,1.01413,0.58628,0.12859,0.20363,0.01829,2158.46118164063,45616832.0,73.389
2016,Ghana,Sub-Saharan Africa,4.276,0.63107,0.49353,0.29681,0.40973,0.21203,0.0326,1912.47991339951,29356742.0,63.522
2016,"Congo, Dem. Rep.",Sub-Saharan Africa,4.272,0.05661,0.80676,0.188,0.15602,0.25458,0.06075,459.765036590388,83956415.0,59.081
2016,Georgia,Central and Eastern Europe,4.252,0.83792,0.19249,0.64035,0.32461,0.06786,0.3188,4143.40125686315,3727505.0,73.136
2016,"Congo, Rep.",Sub-Saharan Africa,4.236,0.77109,0.47799,0.28212,0.37938,0.12077,0.09753,2093.10728558843,5222536.0,63.911
2016,Senegal,Sub-Saharan Africa,4.219,0.44314,0.77416,0.40457,0.31056,0.19103,0.11681,1266.43957151587,15034521.0,66.724
2016,Bulgaria,Central and Eastern Europe,4.217,1.11306,0.92542,0.67806,0.21219,0.12793,0.00615,7822.49923292968,6894139.0,74.8121951219512
2016,Mauritania,Sub-Saharan Africa,4.201,0.61391,0.84142,0.28639,0.1268,0.22686,0.17955,1565.76575722696,4086657.0,66.823
2016,Zimbabwe,Sub-Saharan Africa,4.193,0.35041,0.71478,0.1595,0.25429,0.18503,0.08582,1408.13945253431,14600294.0,59.76
2016,Malawi,Sub-Saharan Africa,4.156,0.08709,0.147,0.29364,0.4143,0.30968,0.07564,450.506105510719,17557739.0,63.163
2016,Sudan,Sub-Saharan Africa,4.139,0.63069,0.81928,0.29759,0.0,0.18077,0.10039,1033.21594238281,41259892.0,64.677
2016,Gabon,Sub-Saharan Africa,4.121,1.15851,0.72368,0.3494,0.28098,0.06244,0.09314,6677.07003901644,2100306.0,66.583
2016,Mali,Sub-Saharan Africa,4.073,0.31292,0.86333,0.16347,0.27544,0.21064,0.13647,872.468587171653,19191289.0,58.286
2016,Haiti,Latin America and Caribbean,4.028,0.34097,0.29561,0.27494,0.12072,0.47958,0.14476,1318.40268167953,10671457.0,63.325
2016,Botswana,Sub-Saharan Africa,3.974,1.09426,0.89186,0.34752,0.44089,0.12425,0.10769,6749.05994339013,2234776.0,64.32
2016,Comoros,Sub-Saharan Africa,3.956,0.27509,0.60323,0.29981,0.15412,0.1827,0.18437,1365.48403444497,741741.0,64.792
2016,Cote d'Ivoire,Sub-Saharan Africa,3.916,0.55507,0.57576,0.04476,0.40663,0.20338,0.1553,1862.59597081287,25989405.0,58.814
2016,Cambodia,Southeastern Asia,3.907,0.55604,0.5375,0.42494,0.58852,0.40339,0.08092,1675.19555711109,15852803.0,69.635
2016,Angola,Sub-Saharan Africa,3.866,0.84731,0.66366,0.04991,0.00589,0.12071,0.08434,2051.81462126253,29183070.0,61.619
2016,Niger,Sub-Saharan Africa,3.856,0.1327,0.6053,0.26162,0.38041,0.2097,0.17176,502.706475406446,20685753.0,59.228
2016,South Sudan,Sub-Saharan Africa,3.832,0.39394,0.18519,0.15781,0.19662,0.25899,0.13015,,10830102.0,36.72
2016,Chad,Sub-Saharan Africa,3.763,0.42214,0.63178,0.03824,0.12807,0.18667,0.04952,861.831767630746,15114655.0,51.603
2016,Burkina Faso,Sub-Saharan Africa,3.739,0.31995,0.63054,0.21297,0.3337,0.24353,0.12533,663.742364842886,19334856.0,59.173
2016,Uganda,Sub-Saharan Africa,3.739,0.34719,0.90981,0.19625,0.43653,0.27102,0.06442,752.696571725656,38799152.0,64.494
2016,"Yemen, Rep.",Middle East and Northern Africa,3.724,0.57939,0.47493,0.31048,0.2287,0.09821,0.05892,975.359417003225,32109010.0,67.105
2016,Madagascar,Sub-Saharan Africa,3.695,0.27954,0.46115,0.37109,0.13684,0.2204,0.07506,453.970714522463,26099952.0,63.431
2016,Tanzania,Sub-Saharan Africa,3.666,0.47155,0.77623,0.357,0.3176,0.31472,0.05099,953.0107421875,53824013.0,64.404
2016,Liberia,Sub-Saharan Africa,3.622,0.10706,0.50353,0.23165,0.25748,0.24063,0.04852,714.613063145659,4755608.0,60.483
2016,Guinea,Sub-Saharan Africa,3.607,0.22415,0.3109,0.18829,0.30953,0.29914,0.1192,711.996509782316,12073030.0,58.49
2016,Rwanda,Sub-Saharan Africa,3.515,0.32846,0.61586,0.31865,0.5432,0.23552,0.50521,729.519133812945,11919183.0,65.733
2016,Benin,Sub-Saharan Africa,3.484,0.39499,0.10419,0.21028,0.39747,0.2018,0.06681,1010.5338961993,11697842.0,59.283
2016,Afghanistan,Southern Asia,3.36,0.38227,0.11037,0.17344,0.1643,0.31268,0.07112,522.082215583898,34700612.0,62.646
2016,Togo,Sub-Saharan Africa,3.303,0.28123,0.0,0.24811,0.34678,0.17517,0.11587,772.581357620609,7858289.0,59.669
2016,Syrian Arab Republic,Middle East and Northern Africa,3.069,0.74719,0.14866,0.62994,0.06912,0.48397,0.17233,656.3490586313,19193834.0,65.19
2016,Burundi,Sub-Saharan Africa,2.905,0.06831,0.23442,0.15747,0.0432,0.2029,0.09419,232.937812100153,11239451.0,60.789
2017,Norway,Western Europe,7.53700017929077,1.61646318435669,1.53352355957031,0.796666502952576,0.635422587394714,0.36201223731041,0.315963834524155,76131.8384032764,5276968.0,82.609756097561
2017,Denmark,Western Europe,7.52199983596802,1.48238301277161,1.55112159252167,0.792565524578094,0.626006722450256,0.355280488729477,0.40077006816864,57521.5514992225,5764980.0,81.1024390243903
2017,Iceland,Western Europe,7.50400018692017,1.480633020401,1.6105740070343,0.833552122116089,0.627162635326385,0.475540220737457,0.153526559472084,72976.3729990975,343400.0,82.6609756097561
2017,Switzerland,Western Europe,7.49399995803833,1.56497955322266,1.51691174507141,0.858131289482117,0.620070576667786,0.290549278259277,0.367007285356522,82254.3769269767,8451840.0,83.5512195121951
2017,Finland,Western Europe,7.4689998626709,1.44357192516327,1.5402467250824,0.80915766954422,0.617950856685638,0.24548277258873,0.38261154294014,46085.0174739036,5508214.0,81.6317073170732
2017,Netherlands,Western Europe,7.3769998550415,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.470489829778671,0.282661825418472,49513.6817346384,17131296.0,81.7609756097561
2017,Canada,North America,7.31599998474121,1.47920441627502,1.48134899139404,0.83455765247345,0.611100912094116,0.435539722442627,0.287371516227722,45129.628116623,36545075.0,81.8129268292683
2017,New Zealand,Australia and New Zealand,7.31400012969971,1.40570604801178,1.54819512367249,0.816759705543518,0.614062130451202,0.500005125999451,0.382816702127457,42950.3841711138,4813600.0,81.8585365853659
2017,Sweden,Western Europe,7.28399991989136,1.49438726902008,1.47816216945648,0.830875158309937,0.612924098968506,0.385399252176285,0.384398728609085,53210.2233318965,10057698.0,82.409756097561
2017,Australia,Australia and New Zealand,7.28399991989136,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,54117.547718609,24592588.0,82.5
2017,Israel,Middle East and Northern Africa,7.21299982070923,1.37538242340088,1.37628996372223,0.83840399980545,0.405988603830338,0.330082654953003,0.0852421000599861,41138.470964272,8713300.0,82.5512195121951
2017,Costa Rica,Latin America and Caribbean,7.0789999961853,1.10970628261566,1.41640365123749,0.759509265422821,0.580131649971008,0.214613229036331,0.100106589496136,12317.0902771304,4913177.0,79.994
2017,Austria,Western Europe,7.00600004196167,1.48709726333618,1.4599449634552,0.815328419208527,0.567766189575195,0.316472321748734,0.221060365438461,47163.7425775142,8797566.0,81.6439024390244
2017,United States,North America,6.99300003051758,1.54625928401947,1.41992056369781,0.77428662776947,0.505740523338318,0.392578780651093,0.135638788342476,59635.0984397965,326608609.0,78.5390243902439
2017,Ireland,Western Europe,6.97700023651123,1.53570663928986,1.55823111534119,0.80978262424469,0.573110342025757,0.42785832285881,0.29838815331459,72161.4047531385,4827445.0,82.1560975609756
2017,Germany,Western Europe,6.95100021362305,1.48792338371277,1.47252035140991,0.798950731754303,0.562511384487152,0.336269170045853,0.276731938123703,45553.9341495339,82657002.0,80.9926829268293
2017,Belgium,Western Europe,6.89099979400635,1.46378076076508,1.46231269836426,0.818091869354248,0.539770722389221,0.231503337621689,0.251343131065369,44035.3239358548,11375158.0,81.4926829268293
2017,Luxembourg,Western Europe,6.86299991607666,1.74194359779358,1.45758366584778,0.845089495182037,0.59662789106369,0.283180981874466,0.31883442401886,110193.213797228,596336.0,82.0951219512195
2017,United Kingdom,Western Europe,6.71400022506714,1.44163393974304,1.49646008014679,0.805335938930511,0.508190035820007,0.492774158716202,0.265428066253662,40916.8115070354,65966000.0,81.2560975609756
2017,Chile,Latin America and Caribbean,6.65199995040894,1.25278460979462,1.28402495384216,0.819479703903198,0.376895278692245,0.326662421226501,0.0822879821062088,14879.9086227187,18558868.0,80.61
2017,United Arab Emirates,Middle East and Northern Africa,6.64799976348877,1.62634336948395,1.26641023159027,0.726798236370087,0.60834527015686,0.3609419465065,0.324489563703537,43733.6192287435,9223225.0,82.388
2017,Brazil,Latin America and Caribbean,6.63500022888184,1.10735321044922,1.43130600452423,0.616552352905273,0.437453746795654,0.16234989464283,0.111092761158943,10080.5078722821,204703445.0,75.383
2017,Czechia,Central and Eastern Europe,6.60900020599365,1.35268235206604,1.43388521671295,0.754444003105164,0.490946173667908,0.0881067588925362,0.0368729270994663,20913.197632212,10594438.0,78.9780487804878
2017,Argentina,Latin America and Caribbean,6.59899997711182,1.18529546260834,1.44045114517212,0.695137083530426,0.494519203901291,0.109457060694695,0.059739887714386,14532.5009308511,44288894.0,76.543
2017,Mexico,Latin America and Caribbean,6.57800006866455,1.15318381786346,1.210862159729,0.709978997707367,0.412730008363724,0.120990432798862,0.132774114608765,9649.27816772402,123400057.0,74.261
2017,Singapore,Southeastern Asia,6.57200002670288,1.69227766990662,1.35381436347961,0.949492394924164,0.549840569496155,0.345965981483459,0.46430778503418,61236.251270627,5612253.0,83.0951219512195
2017,Malta,Western Europe,6.52699995040894,1.34327983856201,1.48841166496277,0.821944236755371,0.588767051696777,0.574730575084686,0.153066068887711,30317.2443175543,467106.0,82.3463414634146
2017,Uruguay,Latin America and Caribbean,6.4539999961853,1.21755969524384,1.41222786903381,0.719216823577881,0.57939225435257,0.175096929073334,0.178061872720718,19184.6502617082,3388438.0,77.618
2017,Guatemala,Latin America and Caribbean,6.4539999961853,0.872001945972443,1.25558519363403,0.540239989757538,0.531310617923737,0.283488392829895,0.0772232785820961,4324.99768915601,16567357.0,71.583
2017,Panama,Latin America and Caribbean,6.4520001411438,1.23374843597412,1.37319254875183,0.706156134605408,0.550026834011078,0.21055693924427,0.070983923971653,15694.6297518495,4098707.0,77.901
2017,France,Western Europe,6.44199991226196,1.43092346191406,1.38777685165405,0.844465851783752,0.470222115516663,0.129762306809425,0.172502428293228,38687.1626407164,66918020.0,82.5756097560976
2017,Thailand,Southeastern Asia,6.42399978637695,1.12786877155304,1.42579245567322,0.647239029407501,0.580200731754303,0.572123110294342,0.0316127352416515,6413.09182530343,71160187.0,76.989
2017,Spain,Western Europe,6.40299987792969,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.190133571624756,0.0709140971302986,28381.3425596906,46571232.0,83.2829268292683
2017,Qatar,Middle East and Northern Africa,6.375,1.87076568603516,1.27429687976837,0.710098087787628,0.604130983352661,0.330473870038986,0.439299255609512,63279.8767486216,2545820.0,82.458
2017,Colombia,Latin America and Caribbean,6.35699987411499,1.07062232494354,1.4021829366684,0.595027923583984,0.477487415075302,0.149014472961426,0.0466687418520451,6479.53231292429,48131078.0,76.418
2017,Saudi Arabia,Middle East and Northern Africa,6.3439998626709,1.53062355518341,1.28667759895325,0.590148329734802,0.449750572443008,0.147616013884544,0.27343225479126,23929.2907135982,30977355.0,78.721
2017,Trinidad and Tobago,Latin America and Caribbean,6.16800022125244,1.36135590076447,1.3802285194397,0.519983291625977,0.518630743026733,0.325296461582184,0.0089648161083459,17566.0999700656,1356633.0,72.984
2017,Kuwait,Middle East and Northern Africa,6.10500001907349,1.63295245170593,1.25969874858856,0.632105708122253,0.496337592601776,0.228289797902107,0.215159550309181,29047.6536135703,4154812.0,79.9160731707317
2017,Slovak Republic,Central and Eastern Europe,6.09800004959106,1.32539355754852,1.50505924224854,0.712732911109924,0.295817464590073,0.136544480919838,0.0242108516395092,17645.5298716761,5439232.0,77.1658536585366
2017,Bahrain,Middle East and Northern Africa,6.08699989318848,1.48841226100922,1.32311046123505,0.653133034706116,0.536746919155121,0.172668486833572,0.257042169570923,24784.7693514607,1501116.0,80.407
2017,Malaysia,Southeastern Asia,6.08400011062622,1.29121541976929,1.28464603424072,0.618784427642822,0.402264982461929,0.416608929634094,0.0656007081270218,9862.54806612235,32355644.0,75.542
2017,Nicaragua,Latin America and Caribbean,6.07100009918213,0.737299203872681,1.28721570968628,0.653095960617065,0.447551846504211,0.301674216985703,0.130687981843948,2182.61380995674,6316231.0,73.389
2017,Ecuador,Latin America and Caribbean,6.00799989700317,1.00082039833069,1.28616881370544,0.685636222362518,0.4551981985569,0.150112465023994,0.140134647488594,6233.32244797718,16759519.0,76.22
2017,El Salvador,Latin America and Caribbean,6.00299978256226,0.909784495830536,1.18212509155273,0.596018552780151,0.432452529668808,0.0782579854130745,0.0899809598922729,4020.12671373919,6213533.0,71.007
2017,Poland,Central and Eastern Europe,5.97300004959106,1.29178786277771,1.44571197032928,0.699475347995758,0.520342111587524,0.158465966582298,0.0593078061938286,13913.3402919927,37974826.0,77.7536585365854
2017,Uzbekistan,Central and Eastern Europe,5.97100019454956,0.786441087722778,1.54896914958954,0.498272627592087,0.658248662948608,0.415983647108078,0.246528223156929,2190.60411562888,31819178.0,71.737
2017,Italy,Western Europe,5.96400022506714,1.39506661891937,1.44492328166962,0.853144347667694,0.256450712680817,0.17278964817524,0.0280280914157629,32844.115660604,60002252.0,82.9463414634147
2017,Russian Federation,Central and Eastern Europe,5.96299982070923,1.28177809715271,1.46928238868713,0.547349333763123,0.373783111572266,0.0522638224065304,0.0329628810286522,10658.9130859375,145293260.0,72.4514634146342
2017,Belize,Latin America and Caribbean,5.95599985122681,0.907975316047668,1.08141779899597,0.450191766023636,0.547509372234344,0.240015640854836,0.0965810716152191,6071.85451846453,373202.0,72.062
2017,Japan,Eastern Asia,5.92000007629395,1.41691517829895,1.43633782863617,0.913475871086121,0.505625545978546,0.12057276815176,0.163760736584663,38834.0529341227,126972000.0,84.099756097561
2017,Lithuania,Central and Eastern Europe,5.90199995040894,1.31458234786987,1.47351610660553,0.62894994020462,0.234231784939766,0.010164656676352,0.0118656428530812,16800.1510246099,2842639.0,75.4804878048781
2017,Algeria,Middle East and Northern Africa,5.87200021743774,1.09186446666718,1.1462174654007,0.617584645748138,0.233335807919502,0.0694366469979286,0.146096110343933,4554.66753957828,41689299.0,75.431
2017,Latvia,Central and Eastern Europe,5.84999990463257,1.26074862480164,1.40471494197845,0.638566970825195,0.325707912445068,0.153074786067009,0.0738427266478539,15132.4958333982,1942248.0,74.6292682926829
2017,"Korea, Rep.",Eastern Asia,5.83799982070923,1.40167844295502,1.12827444076538,0.900214076042175,0.257921665906906,0.206674367189407,0.0632826685905457,33296.9845439195,51361911.0,82.6268292682927
2017,Moldova,Central and Eastern Europe,5.83799982070923,0.728870630264282,1.25182557106018,0.589465200901031,0.240729048848152,0.208779126405716,0.0100912861526012,3453.26727720294,2755189.0,70.375
2017,Romania,Central and Eastern Europe,5.82499980926514,1.21768391132355,1.15009129047394,0.685158312320709,0.457003742456436,0.133519917726517,0.00438790069893,10727.9822007426,19588715.0,75.209756097561
2017,Bolivia,Latin America and Caribbean,5.82299995422363,0.833756566047668,1.22761905193329,0.473630249500275,0.558732926845551,0.22556072473526,0.0604777261614799,4048.40119739839,11344587.0,67.536
